
---------- Begin Simulation Statistics ----------
simSeconds                                   0.088927                       # Number of seconds simulated (Second)
simTicks                                  88927085500                       # Number of ticks simulated (Tick)
finalTick                                 88927085500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    345.62                       # Real time elapsed on the host (Second)
hostTickRate                                257299153                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     679412                       # Number of bytes of host memory used (Byte)
simInsts                                    100000000                       # Number of instructions simulated (Count)
simOps                                      101177149                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   289337                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     292743                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        177854332                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.772783                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.564085                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       126805184                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      857                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      118800966                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 111496                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             25628828                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19238962                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  76                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           177014438                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.671137                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.400874                       # Number of insts issued each cycle (Count)
system.cpu.fetch.nisnDist::7                  1468797      0.83%     95.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  7531792      4.25%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            177014438                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             138382755                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.778068                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           21934043                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.123326                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     19360557                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       11434863                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          11434863                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      11434863                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         11434863                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst       381509                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total          381509                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst       381509                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total         381509                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   5234451996                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   5234451996                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   5234451996                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   5234451996                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     11816372                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      11816372                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     11816372                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     11816372                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.032286                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.032286                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.032286                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.032286                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 13720.389286                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 13720.389286                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 13720.389286                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 13720.389286                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         3847                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           88                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      43.715909                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks       357738                       # number of writebacks (Count)
system.cpu.icache.writebacks::total            357738                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst        23258                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total         23258                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst        23258                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total        23258                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst       358251                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total       358251                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst       358251                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total       358251                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   4658927497                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   4658927497                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   4658927497                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   4658927497                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.030318                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.030318                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.030318                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.030318                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 13004.646175                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 13004.646175                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 13004.646175                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 13004.646175                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                 357738                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     11434863                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        11434863                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst       381509                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total        381509                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   5234451996                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total   5234451996                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     11816372                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     11816372                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.032286                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.032286                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 13720.389286                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 13720.389286                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst        23258                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total        23258                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst       358251                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total       358251                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst   4658927497                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total   4658927497                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.030318                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.030318                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 13004.646175                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 13004.646175                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  88927085500                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           480.001674                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             11793114                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs             358251                       # Sample count of references to valid blocks. (Count)
