
---------- Begin Simulation Statistics ----------
simSeconds                                   0.241164                       # Number of seconds simulated (Second)
simTicks                                 241164143000                       # Number of ticks simulated (Tick)
finalTick                                241164143000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    525.15                       # Real time elapsed on the host (Second)
hostTickRate                                459228665                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     643452                       # Number of bytes of host memory used (Byte)
simInsts                                    100000005                       # Number of instructions simulated (Count)
simOps                                      100000127                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   190422                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     190422                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        482328334                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.823283                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.207328                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       106732959                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      663                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      104962048                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   9245                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              6733475                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           4956022                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  80                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           482027828                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.217751                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.808300                       # Number of insts issued each cycle (Count)
system.cpu.fetch.cycles                     460741458                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                  307314                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                  137                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles            25                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          136                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  19358816                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                 51549                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          482027828                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              0.231137                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             1.071024                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                457122594     94.83%     94.83% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                   265336      0.06%     94.89% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  5096911      1.06%     95.95% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   211977      0.04%     95.99% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  9803142      2.03%     98.02% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   431515      0.09%     98.11% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  6819406      1.41%     99.53% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                   182647      0.04%     99.57% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  2094300      0.43%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            482027828                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             111414403                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.230993                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           10009940                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.020753                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     21132415                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       19271189                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          19271189                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      19271189                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         19271189                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        87624                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           87624                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        87624                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          87624                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst   1308280996                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total   1308280996                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst   1308280996                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total   1308280996                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     19358813                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      19358813                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     19358813                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     19358813                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.004526                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.004526                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.004526                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.004526                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 14930.623984                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 14930.623984                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 14930.623984                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 14930.623984                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         2210                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           28                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      78.928571                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        79910                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             79910                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst         6689                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          6689                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         6689                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         6689                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        80935                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        80935                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        80935                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        80935                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst   1142167497                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total   1142167497                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst   1142167497                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total   1142167497                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.004181                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.004181                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.004181                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.004181                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 14112.157867                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 14112.157867                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 14112.157867                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 14112.157867                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                  79910                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     19271189                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        19271189                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst        87624                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total         87624                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst   1308280996                       # number of ReadReq miss ticks (Tick)
