
---------- Begin Simulation Statistics ----------
simSeconds                                   0.086352                       # Number of seconds simulated (Second)
simTicks                                  86352107000                       # Number of ticks simulated (Tick)
finalTick                                 86352107000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    342.98                       # Real time elapsed on the host (Second)
hostTickRate                                251772535                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681460                       # Number of bytes of host memory used (Byte)
simInsts                                    100000000                       # Number of instructions simulated (Count)
simOps                                      101177149                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   291565                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     294997                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        172704229                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.721448                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.580906                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       127372508                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      929                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      118836121                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 141528                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             26196224                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          20053057                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 148                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           172468094                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.689032                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.425295                       # Number of insts issued each cycle (Count)
system.cpu.decode.branchResolved             16011005                       # Number of times decode resolved a branch (Count)
system.cpu.decode.branchMispred                 32475                       # Number of times decode detected a branch misprediction (Count)
system.cpu.decode.decodedInsts              133411527                       # Number of instructions handled by decode (Count)
system.cpu.decode.squashedInsts                 92275                       # Number of squashed instructions handled by decode (Count)
system.cpu.executeStats0.numInsts           117991941                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                483489                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches         18247482                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts        26787425                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts       15338433                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            0.683202                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numCCRegReads       51129654                       # Number of times the CC registers were read (Count)
system.cpu.executeStats0.numCCRegWrites      51431492                       # Number of times the CC registers were written (Count)
system.cpu.executeStats0.numFpRegWrites             0                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads     107118123                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     77163494                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          42125858                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads     44213671                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites          677                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numVecRegReads         69341                       # Number of times the vector registers were read (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           17325730                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                     159269149                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 1168230                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   18                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles             2                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          114                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  11856715                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                199933                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          172468094                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              0.820330                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.050138                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                144192076     83.61%     83.61% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  1451421      0.84%     84.45% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  1710860      0.99%     85.44% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  1912044      1.11%     86.55% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                 11891303      6.89%     93.44% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                  1108174      0.64%     94.08% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  1165153      0.68%     94.76% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  1522009      0.88%     95.64% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  7515054      4.36%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            172468094                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             139845563                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             0.809740                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           21982795                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.127286                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     12614696                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       11828765                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          11828765                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      11828765                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         11828765                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst        27949                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total           27949                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst        27949                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total          27949                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    576278998                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    576278998                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    576278998                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    576278998                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     11856714                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      11856714                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     11856714                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     11856714                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.002357                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.002357                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.002357                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.002357                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 20618.948728                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 20618.948728                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 20618.948728                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 20618.948728                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs         1675                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           20                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      83.750000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks        23143                       # number of writebacks (Count)
system.cpu.icache.writebacks::total             23143                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst         3100                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total          3100                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst         3100                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total         3100                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst        24849                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total        24849                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst        24849                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total        24849                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    484403999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    484403999                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    484403999                       # number of overall MSHR miss ticks (Tick)
